,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
CRWN.TO,0.05422306,0.12722874,,,,-0.281578,,,11.025,,,10.01,3.714,1538352000,13.623,0.111,0.115,21776000,0.75415003,10.965,8.269,238770736,CAD,,5895216,0.68,14.720589,6684750,7.0,,,0.8746,,,,Specialty Finance,,,1514678400,,,,1,86400,,,1530316800,6095000,1577750400,2,11350000,0.75387,,,2,0.9079366,,0.21108,0.21108,3.142,buy,2.0,0.05441,0.082150005,0.171,3.038,,Financial Services,,9461370,0.0014,12500,1536019200,12600,,0.82,9.0,8.88,8.94,8.94,,,21955000,2.28,32061000,28875000,0.62,,
CS.TO,-0.45588237,0.12722874,,,2.0,3.934181,,1.0,1.95,,1.0,0.71,2.935,1538352000,30.493,-0.466,-0.405,142790000,0.25443,4.054,1.032,578935744,USD,,286112350,0.12,5.9166665,10976750,1209.0,,,0.36742002,187811000,,,Copper,,,1514678400,990057600,1/5,,1,86400,,,1530316800,75988000,1577750400,11,148071008,0.18165001,1.0,-0.02,2,0.36410254,,0.114870004,0.114870004,1.305,buy,1.9,0.04603,0.08755,0.153,1.464,,Basic Materials,1.0,399448000,0.010299999,4124717,1536019200,1880650,,11.8,1.54,0.93,1.2,1.16,,,102797000,0.257,271339008,561212032,0.168,,
CSU.TO,0.27426207,0.12722874,,,2.0,-0.247226,,10.0,31.433,,9.0,879.9,0.725,1538352000,43.056,0.017,0.017,426844992,0.15274,46.04,7.032,19651778560,USD,,19655992,31.83,27.643734,620876608,14335.0,,,0.36812,937277000,,,Software - Application,,,1514678400,,,,1,86400,,,1530316800,264924000,1577750400,10,595897024,0.1489,10.0,1.59,2,27.992874,,0.094799995,0.094799995,0.636,hold,2.6,0.1117,0.44868,0.253,131.867,,Technology,6.0,21191500,0.0049,142918,1536019200,135662,,2.69,1010.34,722.78,854.83,847.13,,,343566016,16.212,286798016,2794514944,12.5,,
CTC.TO,0.03146851,0.12722874,,,2.0,-0.765582,,6.0,66.673,,3.0,236.0,1.822,1538352000,126.594,-0.153,-0.201,1484099968,0.10918,14.942,1.631,22174928896,CAD,,60120226,,,729512512,12488.0,,,0.31859,4331200000,,,Specialty Retail,,,1514592000,,,,1,86400,,,1530316800,686300032,1577664000,1,936700032,0.0848,7.0,,2,3.539664,,0.05049,0.05049,1.37,strong_buy,1.0,0.04671,0.14431,0.028,204.028,,Consumer Cyclical,10.0,3423370,0.0,400,1536019200,400,,2.46,4.0,4.0,4.0,4.0,,,486500000,7.503,6448799744,13593600000,10.266,,
CU.TO,-0.23729247,0.12722874,,,2.0,0.560992,,8.0,17.188,,8.0,29.59,1.104,1538352000,157.89,,,1491000064,0.33641997,13.272,4.465,19787845632,CAD,,124634874,2.31,12.809525,-712750016,5359.0,,,0.57085,2497000000,,,Utilities - Diversified,,,1514678400,1371427200,2/1,,1,86400,,,1530316800,275000000,1577750400,8,843000000,0.20375,9.0,7.48,2,1.72155,,0.07694,0.07694,0.648,hold,3.0,0.02813,0.054109998,0.027,16.383,,Utilities,10.0,197651008,0.0182,4940530,1536019200,5094662,,26.92,38.0,32.0,35.25,35.0,,,149000000,0.549,9996000256,4432000000,1.017,,
CVE.TO,0.056696773,0.12722874,,,2.0,3.291967,,5.0,15.465,,4.0,12.11,1.166,1538352000,52.581,,,2034000000,0.10217,12.618,1.289,25663997952,CAD,,1018396576,1.01,11.990099,2606374912,2882.0,,,0.23097,3312000000,,,Oil & Gas Integrated,,,1514678400,,,,1,86400,,,1530316800,-1824999936,1577750400,25,1902000000,-0.07379,3.0,1.41,2,0.78305846,,-0.026819998,-0.026819998,0.677,buy,2.4,-0.021659998,-0.09431,0.445,16.187,,Energy,1.0,1228700032,0.0124,15569828,1536019200,15617587,,3.57,22.0,14.0,16.62,17.0,,,376000000,0.306,9991999488,19907000320,-0.435,,
CWB.TO,-0.021105826,0.12722874,,,2.0,2.750849,,4.0,25.869,,2.0,32.93,,1538352000,,0.098,0.101,,0.0,,7.162,5294701568,CAD,,88413496,3.26,10.101227,,2173.0,,,0.0,675649000,,,Banks - Regional - Canada,,,1509408000,1168300800,2/1,,1,86400,,,1532995200,245588000,1572480000,13,-2566522112,0.50240004,2.0,1.28,2,1.2729522,,0.35147998,0.35147998,,hold,2.8,0.00975,0.104720004,0.112,8.337,,Financial Services,1.0,88929000,0.017,1512786,1536019200,1808795,,8.03,45.0,31.0,39.08,40.0,,,145632000,1.638,2258895104,739276992,2.749,,
CWX.TO,-0.16190475,0.12722874,,,2.0,1.697948,,10.0,4.749,,8.0,5.13,3.155,1538352000,99.268,0.276,0.492,76242000,0.06003,10.361,0.622,789972032,CAD,,76751799,0.54,9.5,-73542128,1188.0,,,0.14856,152173000,,,Building Materials,,,1514678400,1400198400,1/2,,1,86400,,,1530316800,38464000,1577750400,7,-17825000,0.0468,10.0,,2,1.0802274,,0.030280001,0.030280001,1.384,buy,2.0,0.04735,0.11389,0.194,16.891,,Basic Materials,2.0,77744600,0.0041,318717,1536019200,221688,,1.27,8.0,6.5,7.29,7.5,,,,,366264000,1270136960,0.512,,
CXI.TO,0.23609447,0.12722874,,,,0.296287,,,9.636,,,30.34,3.309,1538352000,21.542,0.194,0.238,8817354,0.23091999,17.215,3.975,151789264,USD,,4759797,1.43,21.216784,-1974182,294.0,,,0.98164004,31920841,,,Capital Markets,,,1509408000,,,,1,86400,,,1532995200,4569224,1572480000,2,624297,0.20586,,,2,3.1486094,,0.11966,0.11966,3.181,buy,2.0,0.0621,0.077989995,0.17,6.109,,Financial Services,,6263430,0.00090000004,6651,1536019200,6113,,2.28,37.0,34.0,35.5,35.5,,,59881076,9.363,13276156,38183224,0.73,,
CXR.TO,-0.9396421,0.12722874,,,,-3.063076,,,-12474.249,,,26.68,0.129,1538352000,,,,273545984,0.45852003,12.829,5.883,3509450752,USD,,141265,2.27,11.7533045,259206752,444.0,,,0.67888,435848000,,,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-736905984,1577750400,1,211536000,0.06713,,,2,,,-1.2352201,-1.2352201,0.096,hold,3.0,0.01058,,-0.132,3492.069,,Healthcare,,48913500,0.0001,5600,1536019200,3911,0.0382,0.32,12.5,12.5,12.5,12.5,,,259530000,1518.216,3764473088,596577984,-4313.478,,
DBO.TO,-0.35294122,0.12722874,,,,1.793008,,,0.125,,,0.21,3.63,1538352000,21.553,,,2818000,0.076469995,12.474,0.954,35151372,CAD,,149959154,0.01,21.0,428500,134.0,,,0.57008,20047000,,,Consumer Electronics,,,1522454400,,,,1,86400,,,1530316800,-1006000,1585612800,1,583000,-0.00328,,,2,1.68,,-0.0273,-0.0273,2.35,buy,2.0,-0.00225,-0.04504,0.168,0.209,,Technology,,175951008,0.0002,0,1536019200,2326,,0.22,0.62,0.62,0.62,0.62,,,7409000,0.042,4731000,36849000,-0.006,,
DEE.TO,-0.28318584,0.12722874,,,2.0,2.397438,,9.0,1.01,,7.0,0.77,0.689,1538352000,82.291,,,40936000,0.32558998,7.372,2.4,301772992,CAD,,139052655,0.07,11.0,-76157504,41.0,,,0.58216,54128000,,,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-16074000,1577750400,10,53886000,-0.02779,9.0,-1.01,2,0.76237625,,-0.12784,-0.12784,0.63,buy,2.3,-0.0057800002,-0.08248,0.815,0.677,,Energy,6.0,185547008,0.0092,1707791,1536019200,1633492,,10.43,1.75,1.0,1.35,1.27,,,868000,0.005,154240992,125730000,-0.092,,
DGC.TO,-0.27743268,0.12722874,,,2.0,0.407149,,2.0,11.299,,3.0,10.37,4.148,1538352000,12.571,-0.643,-0.641,310100000,0.40952998,6.303,2.581,1954460032,USD,,174569447,0.39,26.589745,-6169500,926.0,,,0.44889,301900000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,76400000,1577750400,17,294000000,0.21646,1.0,3.95,2,0.91778034,,0.1009,0.1009,2.228,buy,1.9,0.04219,0.03943,0.065,4.329,,Basic Materials,1.0,175299008,0.0099,2341730,1536019200,2014836,,2.33,16.32,9.71,13.08,12.43,,,150300000,0.858,248700000,757200000,0.437,,
DHX.TO,-0.5229167,0.12722874,,,2.0,0.575718,,3.0,2.346,,3.0,2.11,1.65,1538352000,216.223,,,75546000,0.1739,15.687,2.728,1185098240,CAD,,33607046,0.02,105.5,230785632,505.0,,,0.40870997,177552000,,,Broadcasting - TV,,,1530316800,,,,1,86400,,,1530316800,-14060000,1593475200,12,13364000,0.118,3.0,43.33,2,0.8994032,,-0.032360002,-0.032360002,0.998,hold,2.8,0.01979,-0.01653,0.111,3.23,,Consumer Cyclical,3.0,134376000,0.0575,7720865,1536019200,6671993,,3.7,5.0,0.5,2.11,1.75,,,46550000,0.347,866603008,434416000,-0.105,,
DIV.TO,-0.059006214,0.12722874,,,2.0,1.549003,,8.0,1.849,,6.0,3.03,109.346,1538352000,58.543,0.117,0.13,,0.0,,14.556,364381824,CAD,,105098698,0.19,15.947369,-54531124,,,,0.92964995,19303000,,,Specialty Finance,,,1514678400,,,,1,86400,,,1530316800,12227000,1577750400,8,16343000,0.84848,7.0,,2,1.6387236,,0.48843,0.48843,109.159,buy,1.7,0.04694,0.060949996,0.495,0.235,,Financial Services,3.0,107378000,0.0037,393431,1536019200,370120,,3.51,4.5,4.0,4.19,4.25,,,81128000,0.756,116141000,25033000,0.11,,
DML.TO,0.6862745,0.12722874,,,,0.267764,,,0.39,,,0.78,3.983,1538352000,,,,-20661460,-1.42698,-21.575,30.787,445766720,CAD,,497494117,-0.02,-39.0,-15276768,68.0,,,-0.029289998,469000,,,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,-21085632,1577750400,8,-22199586,-1.83493,,-0.81,2,2.0,,-1.4561099,-1.4561099,3.573,buy,2.1,-0.05144,-0.09227,0.015,0.026,,Basic Materials,,559182976,0.0039,2206100,1536019200,2211996,,3.3,1.67,0.62,1.14,1.11,,,29539000,0.053,0,14479101,-0.038,,
DNA.TO,0.1484375,0.12722874,,,2.0,1.242309,,3.0,0.841,,8.0,1.46,17.642,1536019200,,,,-8975804,0.0,-44.437,,398854432,CAD,,231511553,-0.03,,-28055952,61.0,,,0.0,,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-8922358,1577750400,1,-6900332,0.0,3.0,,2,1.7360286,,0.0,0.0,17.563,buy,2.0,-0.023629999,-0.03866,,,,Basic Materials,1.0,355492992,0.0023,818939,1533081600,1296757,,1.23,1.47,1.47,1.47,1.47,,,120166000,0.338,0,,-0.026,,
DOL.TO,-0.14561969,0.12722874,,,1.0,1.705768,,4.0,-0.175,,4.0,37.58,1.181,1538352000,,0.132,0.076,843676032,0.25011,17.235,4.311,14540549120,CAD,,314070544,1.94,19.371134,263548992,8310.0,,,0.48838,1600319000,,,Discount Stores,,,1517097600,1529452800,3/1,,1,86400,,,1532822400,536267008,1580169600,14,584233024,0.23197001,5.0,1.66,2,,,0.15898,0.15898,0.328,buy,2.4,0.24069001,,0.069,10.183,,Consumer Defensive,7.0,326827008,0.0098,3374884,1536019200,2265744,,1.98,55.0,40.0,48.57,49.0,,,181703008,0.556,1779918976,3373179904,1.59,,
DOO.TO,0.29436278,0.12722874,,,2.0,1.764522,,10.0,-4.645,,6.0,53.49,0.877,1538352000,,-0.559,-0.608,633000000,0.13104,10.501,1.376,6647187456,CAD,,38888166,3.56,15.025282,520787488,10350.0,,,0.24554001,1067500000,,,Recreational Vehicles,,,1517356800,,,,1,86400,,,1532995200,229400000,1580428800,10,673800000,0.10102,10.0,1.48,2,,,0.04749,0.04749,0.258,buy,2.0,0.12389,,0.18,47.812,,Consumer Cyclical,6.0,44380900,0.005,485108,1536019200,400166,,1.21,80.0,64.0,72.1,70.5,,,107900000,1.111,1213200000,4830600192,2.247,,
DPM.TO,0.24124515,0.12722874,,,2.0,5.198246,,4.0,3.485,,3.0,3.16,1.32,1538352000,9.0,0.5,0.483,100012000,0.26528,6.278,1.665,627889728,USD,,118831285,0.36,8.777778,-5056500,3540.0,,,0.2625,81632000,,,Gold,,,1514678400,1082505600,5/1,,1,86400,,,1530316800,20775000,1577750400,5,89232000,0.103,2.0,0.15,2,0.9067432,,0.05511,0.05511,0.91,buy,2.0,0.02981,0.032190003,0.184,2.112,,Basic Materials,2.0,178514000,0.0047999998,849710,1536019200,40854,,4.19,3.89,3.11,3.64,3.81,,,13861000,0.078,56605000,376999008,0.116,,
DR.TO,-0.09155387,0.12722874,,,2.0,1.178924,,1.0,4.492,,2.0,14.4,0.931,1538352000,85.859,0.006,-0.555,96005000,0.23743,6.309,1.498,605661632,USD,,30959090,0.66,21.81818,39753124,1544.0,,,0.41674998,161920000,,,Medical Care,,,1514678400,,,,1,86400,,,1530316800,17513000,1577750400,6,79037000,0.17305,1.0,0.86,2,3.205699,,0.043309998,0.043309998,0.809,buy,2.5,0.0929,0.21330999,0.108,13.059,,Healthcare,1.0,30983300,0.0678,2102037,1536019200,1435280,,14.32,14.18,10.49,12.08,11.85,,,46756000,1.509,167884000,404352000,0.52,,
DRM.TO,0.096153855,0.12722874,,,2.0,0.155459,,1.0,9.574,,4.0,7.87,3.244,1538352000,92.672,,,89946000,0.24002,18.897,4.536,1699691776,CAD,,70630071,0.95,8.28421,-302268992,283.0,,,0.39398,144016000,,,Real Estate - General,,,1514678400,,,,1,86400,,,1530316800,189727008,1577750400,3,15178000,0.21862,4.0,,2,0.8220179,,0.50629,0.50629,1.069,buy,1.7,0.02309,0.20159,0.169,3.433,,Real Estate,10.0,105082000,0.0027,282451,1536019200,64861,,3.91,13.0,11.75,12.42,12.5,,,165412000,1.529,977139968,374737984,1.681,,
DRT.TO,0.114583254,0.12722874,,,2.0,2.195315,,1.0,2.095,,5.0,6.31,2.897,1538352000,6.128,,,22807000,0.07132,21.789,1.554,496942560,CAD,,82582312,0.35,18.028572,-5907625,1109.0,,,0.4186,122544000,,,Engineering & Construction,,,1514678400,,,,1,86400,,,1530316800,1203000,1577750400,7,16100000,0.03022,2.0,200.33,2,3.011933,,0.0037599998,0.0037599998,2.305,buy,2.1,0.02683,0.00682,0.152,3.792,,Industrials,2.0,84650304,0.0363,3118630,1536019200,3396695,,17.75,8.0,6.5,7.36,7.5,,,59916000,0.708,10864000,319774016,0.01,,
DSG.TO,0.12057924,0.12722874,,,2.0,0.516752,,2.0,6.709,,3.0,39.13,1.099,1538352000,11.417,0.222,0.187,83234000,0.32042,37.809,12.115,3147009792,USD,,76618599,0.55,71.145454,72124624,1235.0,,,0.72852,,,,Software - Application,,,1517356800,,,,1,86400,,,1532995200,28319000,1580428800,4,75667000,0.15934,1.0,4.25,2,5.8324637,,0.10902,0.10902,0.973,buy,2.5,0.041739997,0.05827,0.171,3.384,,Technology,1.0,76864600,0.0085,655913,1536019200,642521,,4.97,41.19,32.5,37.17,37.5,,,34068000,0.443,58839000,259764992,0.369,,
DW.TO,-0.75,0.12722874,,,,0.613172,,,-1.486,,,0.05,0.088,1537142400,,,,-13524000,-1.2337201,-1.013,1.25,13698985,CAD,,18629861,-0.42,,3474000,940.0,,,0.25397,4623000,,,Computer Systems,,,1522454400,,,,1,86400,,,1530316800,-15192000,1585612800,2,-1614000,-1.24065,,,2,,,-1.38588,-1.38588,0.019,underperform,4.0,-0.77371,,-0.901,0.46,,Technology,,24319700,0.0,0,1534377600,10000,,0.0,0.65,0.25,0.45,0.45,,,117000,0.005,12600000,10962000,-0.638,,
ECA.TO,0.13728213,0.12722874,,,1.0,5.884841,,2.0,6.794,,2.0,15.3,0.732,1538352000,68.524,,,1539000064,0.33261,12.959,4.31,19943501824,USD,,884293576,1.14,13.421053,-215250000,2107.0,,,0.45407,1710000000,,,Oil & Gas E&P,,,1514678400,1115683200,2/1,,1,86400,,,1530316800,65000000,1577750400,12,1582000000,0.103520006,2.0,0.53,2,2.251987,,0.014049999,0.014049999,0.664,buy,1.7,0.01987,0.00979,0.363,4.773,,Energy,6.0,954528000,0.0055,5263971,1536019200,6232150,0.0054,1.85,21.0,14.75,17.38,16.79,,,336000000,0.351,4451999744,4626999808,0.067,,
ECI.TO,0.38748205,0.12722874,,,2.0,-0.332418,,4.0,5.583,,7.0,29.04,1.005,1538352000,184.647,0.25,0.269,293244992,0.22376,14.282,3.196,4188182528,CAD,,106541286,0.88,33.0,45072500,4259.0,,,0.48810002,621582000,,,Rental & Leasing Services,,,1514678400,,,,1,86400,,,1530316800,69070000,1577750400,7,220584000,0.10258,4.0,,2,5.2015047,,0.052699998,0.052699998,0.807,buy,2.5,0.04119,0.11574,0.073,12.305,,Industrials,1.0,107540000,0.0058999998,629083,1536019200,726225,,1.32,29.0,23.0,26.64,29.0,,,36180000,0.337,1106483968,1310541056,0.646,,
ECN.TO,-0.123456836,0.12722874,,,2.0,1.223,,3.0,3.632,,10.0,3.47,8.842,1538352000,68.032,-0.98,-0.776,,0.0,,22.586,2184478208,USD,,306013903,0.26,13.346154,,540.0,,,0.8032,84374000,,,Credit Services,,,1514678400,,,,1,86400,,,1530316800,-47589896,1577750400,11,9789880,0.01747,7.0,0.43,2,0.9553965,,0.80709,0.80709,7.513,buy,2.1,-0.01258,-0.02602,0.444,0.263,,Financial Services,7.0,324991008,0.0069,2283929,1536019200,1666163,,1.87,6.0,2.32,3.81,3.86,,,52856000,0.16,914182976,96717560,0.178,,
EDR.TO,-0.08463949,0.12722874,,,2.0,4.179856,,5.0,1.143,,6.0,2.98,3.684,1538352000,,,,29024000,0.18080999,12.087,2.186,350814560,USD,,126618643,0.14,21.285715,-11666500,1325.0,,,0.31082,45061000,,,Silver,,,1514678400,,,,1,86400,,,1530316800,339000,1577750400,5,22517000,0.01051,5.0,0.1,2,2.6071742,,0.00211,0.00211,3.024,hold,2.8,0.0058999998,0.00235,0.188,1.259,,Basic Materials,3.0,128995000,0.0217,2797192,1536019200,2907203,,19.96,4.59,2.45,3.07,2.91,,,31179000,0.242,0,160516992,0.0,,
EDT.TO,-0.29761904,0.12722874,,,,3.039395,,,0.029,,,0.295,10.469,1538352000,,,,-3196000,-0.98703,-19.189,18.94,61327400,CAD,,137396310,-0.01,,-1064625,18.0,,,0.85052,3304000,,,Diagnostics & Research,,,1514678400,,,,1,86400,,,1530316800,-4020000,1577750400,1,-2900000,-1.05775,,,3,10.172414,,-1.24151,-1.24151,9.614,buy,2.0,-0.34073,-0.74362,-0.778,0.015,,Healthcare,,225591008,0.0004,101200,1536019200,4200,,1.68,0.03,0.03,0.03,0.03,,,5222000,0.023,0,3238000,-0.019,,
EDV.TO,-0.18815893,0.12722874,,,2.0,0.630717,,4.0,9.18,,8.0,19.98,1.703,1538352000,47.201,,,280784992,0.33595002,9.242,3.105,2594977792,USD,,74652499,1.15,17.373913,-281497888,4536.0,,,0.42266998,252713000,,,Gold,,,1514678400,1449014400,1/10,,1,86400,,,1530316800,-92050000,1577750400,10,245530000,0.0417,6.0,14.94,2,2.1764705,,-0.19656,-0.19656,0.544,buy,1.7,0.01312,-0.103760004,0.885,7.961,,Basic Materials,6.0,107738000,0.031,3341089,1536019200,3220066,,10.87,29.31,19.29,24.13,23.53,,,85065000,0.79,479342016,835787008,-1.565,,
EFH.TO,-0.08178437,0.12722874,,,,-0.231788,,,12.88,,,12.22,0.54,1538352000,,0.269,0.279,9317000,0.03303,4.022,0.133,37469420,CAD,,11468478,1.21,10.099174,24968124,256.0,,,0.13265,34409000,,,Insurance - Property & Casualty,,,1514678400,,,,1,86400,,,1530316800,5763000,1577750400,2,40161000,0.01593,,,2,0.94875777,,0.02898,0.02898,0.455,hold,3.0,0.0046,0.0367,0.39,23.753,,Financial Services,,11923500,0.0729,869155,1536019200,853955,,569.13,14.0,14.0,14.0,14.0,,,113376000,9.509,0,282073984,0.678,,
EFL.TO,-0.7924528,0.12722874,,,,2.33207,,,-0.117,,,0.21,0.244,1538352000,,,,-21739000,-1.9598801,-2.132,4.178,46346820,USD,,49874362,-0.13,-1.6153846,-5769625,180.0,,,-0.43175,-5135000,,,Electronic Components,,,1506729600,,,,1,86400,,,1530316800,-25861000,1569801600,1,-7684000,-2.00541,,,2,,,-2.3884802,-2.3884802,0.064,hold,3.0,-0.57237,,-0.615,0.117,,Technology,,103605000,0.0038,389100,1536019200,406100,,6.49,0.39,0.39,0.39,0.39,,,439000,0.004,24996000,11092000,-0.28,,
EFN.TO,-0.17359668,0.12722874,,,2.0,2.882225,,3.0,8.401,,6.0,7.91,22.085,1538352000,358.818,1.592,1.133,,0.0,,13.347,17399461888,CAD,,376232779,0.77,10.272727,,2800.0,,,0.96696997,1304490000,,,Credit Services,,,1514678400,,,,1,86400,,,1530316800,122295000,1577750400,9,564590016,0.25158,4.0,1.06,2,0.94155455,,0.12777,0.12777,21.229,buy,2.3,0.0089300005,0.04222,-0.058,3.418,,Financial Services,3.0,380863008,0.014099999,5353565,1536019200,5458898,,4.82,9.0,6.5,7.44,7.0,,,248626000,0.654,13913417728,1303641984,0.319,,
EFX.TO,-0.04856515,0.12722874,,,2.0,0.959878,,2.0,13.423,,1.0,16.82,2.111,1538352000,40.733,-0.004,-0.042,191166000,0.122880004,8.797,1.081,1681753472,CAD,,88014028,1.25,13.455999,85558000,2100.0,,,0.17603001,287736000,,,Oil & Gas Equipment & Services,,,1514678400,,,,1,86400,,,1530316800,83064000,1577750400,9,214390000,0.07305,3.0,,2,1.253073,,0.053390004,0.053390004,1.753,buy,1.9,0.03464,0.07168,-0.066,17.567,,Energy,7.0,88825200,0.0017,137669,1536019200,135322,,0.97,25.0,18.5,21.28,21.0,,,305838016,3.45,485056992,1555712000,0.938,,
EIF.TO,-0.08717644,0.12722874,,,1.0,1.52884,,4.0,19.054,,8.0,29.66,1.982,1538352000,163.249,-0.221,-0.242,263499008,0.24024999,7.138,1.715,1880877568,CAD,,28994499,3.24,9.154321,-92410752,3920.0,,,0.39257,398659000,,,Airlines,,,1514678400,,,,1,86400,,,1530316800,68983000,1577750400,12,127528000,0.12454,5.0,1.13,2,1.5566285,,0.0629,0.0629,1.204,buy,1.9,0.049089998,0.118599996,0.148,35.166,,Industrials,3.0,31553400,0.025899999,813829,1536019200,799215,,12.22,51.0,37.5,44.25,44.5,,,85463000,2.712,980100992,1096753024,2.144,,
ELD.TO,-0.5921986,0.12722874,,,2.0,3.194827,,2.0,4.585,,9.0,1.18,7.188,1538352000,16.047,,,114765000,0.23817,9.949,2.37,1141792768,USD,,787006071,0.01,118.0,-236218128,2883.0,,,0.44859,193336000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-40657000,1577750400,11,67506000,0.02201,5.0,,2,0.25736094,,-0.08437,-0.08437,5.588,hold,3.2,0.00135,-0.01372,0.851,0.609,,Basic Materials,1.0,791470016,0.0105,8343054,1536019200,9533379,,9.57,1.94,0.8,1.26,1.17,,,433516000,0.548,594880000,481865984,-0.051,,
EMA.TO,-0.18725342,0.12722874,,,2.0,0.447828,,3.0,29.779,,2.0,38.46,0.555,1538352000,196.426,-0.191,-0.102,2120999936,0.346,12.013,4.157,25479411712,CAD,,231540555,2.88,13.354166,-225375008,7531.0,,,0.39674,2573000000,,,Utilities - Diversified,,,1514678400,,,,1,86400,,,1530316800,213500000,1577750400,13,1576000000,0.20358999,3.0,3.13,2,1.2915142,,0.03948,0.03948,0.366,hold,2.7,0.026600001,0.03249,-0.031,27.464,,Utilities,6.0,231863008,0.0465,10789773,1536019200,10641231,,17.23,55.0,40.0,46.38,46.0,,,330000000,1.423,15610000384,6129999872,0.95,,
ENB.TO,-0.16063869,0.12722874,,,1.0,1.374715,,5.0,31.711,,8.0,42.61,0.558,1538352000,90.866,0.125,0.16,10071000064,0.22092,15.758,3.481,158694866944,CAD,,1712619017,2.48,17.181452,-2443000064,12700.0,,,0.36004,15741000000,,,Oil & Gas Midstream,,,1514678400,1305849600,2/1,,1,86400,,,1530316800,2488000000,1577750400,16,9374999552,0.14906,5.0,13.78,2,1.3436978,,0.062119998,0.062119998,0.424,buy,2.2,0.025390001,0.040149998,-0.033,27.33,,Energy,5.0,1724339968,0.020399999,35126092,1536019200,39726723,0.020599999,12.62,60.0,45.0,53.13,53.0,,,494000000,0.288,66027999232,45587001344,1.492,,
ENF.TO,0.009934783,0.12722874,,,,0.740725,,,31.573,,,31.89,3.333,1538352000,,,,,0.0,,14.634,5721828352,CAD,,140177280,2.66,11.988721,208375008,,,,1.0,313000000,,,Oil & Gas Midstream,,,1514678400,,,,1,86400,,,1530316800,1026000000,1577750400,12,400000000,1.0,,2.51,2,1.0100402,,2.62404,2.62404,0.796,hold,2.8,0.046690002,0.20183,0.425,2.399,,Energy,,176407008,0.0066000004,1155065,1536019200,1260130,,3.65,38.0,28.0,32.63,32.75,,,4000000,0.023,0,391000000,2.861,,
ENGH.TO,0.4863366,0.12722874,,,2.0,-0.079936,,9.0,12.44,,9.0,75.0,2.084,1538352000,0.587,0.415,0.436,92294000,0.27046,21.077,5.7,1945284864,CAD,,21869730,2.4,31.249998,83978872,1504.0,,,0.69567,225021000,,,Software - Application,,,1509408000,1095206400,2/1,,1,86400,,,1532995200,57093000,1572480000,5,103319000,0.20096001,9.0,5.66,2,6.0289392,,0.1673,0.1673,2.006,buy,2.4,0.09194,0.18357,0.048,12.616,,Technology,7.0,27215700,0.0031,75250,1536019200,106893,,1.88,95.0,80.0,86.8,89.0,,,178439008,6.556,1987000,341252000,2.1,,
ENT.TO,0.18181813,0.12722874,,,,0.025941,,,0.33,,,0.245,2.17,1538352000,431.458,,,11209000,0.070300005,16.603,1.167,186101680,CAD,,55066557,-0.04,,-3567375,550.0,,,0.15887,24923000,,,Trucking,,,1514678400,,,,1,86400,,,1530316800,-16211000,1577750400,2,-4965000,-0.05875,,,3,0.74242425,,-0.10167,-0.10167,1.896,hold,3.0,-0.02568,-0.36875,0.223,1.455,,Industrials,,109784000,0.0004,0,1536019200,500,,0.0,0.27,0.15,0.22,0.22,,,17000,0.0,156476992,159451008,-0.15,,
