,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
FCSC,-0.84395605,0.12913334,,,5.0,1.351808,,7.0,0.223,,7.0,2.0,7.747,1536883200,,,,-15293000,0.0,-0.837,,12799110,USD,,6832074,-3.01,-0.66445184,-10987000,20.0,,,0.0,,0.03751,0.47541,Drug Manufacturers - Specialty & Generic,,,1514678400,1527206400,1/5,,1,86400,,,1530316800,-3815000,1577750400,2,-15530000,0.0,7.0,,2,8.96861,,0.0,0.0,7.524,strong_buy,1.5,-0.55658,-1.01466,,,,Healthcare,5.0,9314980,0.1024,954072,1534291200,1021230,0.2749,5.48,22.0,15.0,18.5,18.5,,,15410000,1.654,0,,-0.83,,
FDEF,0.09438157,0.12913334,,,1.0,0.539972,,2.0,18.97,,2.0,29.15,,1536883200,,0.317,0.331,,0.0,,4.349,620600384,USD,,19698764,2.32,12.564655,,674.0,,,0.0,133713000,0.03168,0.65455,Savings & Cooperative Banks,,,1514678400,1531440000,2/1,,1,86400,,,1530316800,41621000,1577750400,3,34163000,0.41261002,4.0,1.47,2,1.5366368,,0.29169,0.29169,,hold,3.0,0.014040001,0.11125,0.107,7.024,,Financial Services,9.0,20401000,0.0042,85684,1534291200,69623,0.0049,1.97,35.5,33.5,34.33,34.0,,,107688000,5.279,128704000,142707008,2.046,,
FDUS,-0.11633664,0.12913334,,,,0.729815,,,16.198,,,14.11,1.877,1535673600,66.79,-0.289,-0.232,,0.0,,8.349,596602368,USD,,,1.53,9.222222,28617500,,,,1.0,,0.012569999,0.29502,Asset Management,,,1514678400,1378771200,1/1,,1,86400,,,1530316800,47131000,1577750400,5,-42443000,0.62468,,3.48,2,0.8710952,,0.65953004,0.65953004,1.812,buy,1.8,0.04319,0.120129995,0.049,2.918,,Financial Services,,24463100,0.0087,213143,1532995200,82075,0.0088,2.9,18.0,15.0,16.6,16.0,,,23999000,0.981,264663008,71461000,1.924,,
FELE,0.010804892,0.12913334,,,1.0,1.706927,,8.0,15.313,,1.0,44.5,2.057,1536883200,36.704,0.0,0.02,162660992,0.13129,14.547,1.91,2366185984,USD,,38947448,2.48,17.943548,55331752,5600.0,,,0.33374,376982000,0.16553,0.81929,Diversified Industrials,,,1514678400,1363651200,2/1,,1,86400,,,1530316800,83512000,1577750400,5,84428000,0.099259995,6.0,1.55,2,2.9060276,,0.06797,0.06797,0.889,hold,2.8,0.06416,0.120459996,0.126,26.615,,Industrials,5.0,46715800,0.0149,697449,1534291200,612186,0.0172,7.7,54.0,44.0,48.0,47.0,,,70044000,1.499,262723008,1238908032,1.77,,
FEYE,-0.03302431,0.12913334,,,1.0,0.552724,,7.0,3.446,,10.0,16.25,2.035,1536883200,142.248,,,-144895008,-0.18663,-22.038,4.113,3193132032,USD,,186412263,0.16,101.5625,103877752,2960.0,,,0.65151,482199000,0.02296,0.71742994,Software - Application,,,1514678400,,,,1,86400,,,1530316800,-302824000,1577750400,21,10962000,-0.29939,8.0,4.31,2,4.715612,,-0.39005002,-0.39005002,1.878,buy,2.3,-0.05929,-0.41688,0.057,4.206,,Technology,5.0,191654000,0.098900005,19282836,1534291200,19102164,0.1027,4.44,22.0,14.0,19.43,20.0,,,1075345024,5.611,939446976,776371008,-1.641,,
FFBC,0.12319398,0.12913334,,,1.0,1.088405,,3.0,20.56,,1.0,29.21,,1536883200,,0.002,0.602,,0.0,,10.513,4273702656,USD,,95651280,2.35,12.429788,,2118.0,,,0.0,344777000,0.01337,0.75875,Banks - Regional - US,,,1514678400,983923200,105/100,,1,86400,,,1530316800,116561000,1577750400,8,193838000,0.34043998,3.0,1.31,2,1.4207199,,0.28673,0.28673,,hold,2.6,0.010299999,0.08008,0.737,5.759,,Financial Services,7.0,97901000,0.0178,1737984,1534291200,1694306,0.033299997,7.02,35.0,31.0,33.63,34.0,,,254582000,2.6,1657826048,406516000,1.634,,
FFIC,-0.2150538,0.12913334,,,2.0,0.955513,,5.0,18.653,,10.0,23.85,,1536883200,,0.099,0.094,,0.0,,10.833,1867879552,USD,,27662643,1.93,12.357513,,444.0,,,0.0,173608000,0.04674,0.81169,Savings & Cooperative Banks,,,1514678400,1071532800,3/2,,1,86400,,,1530316800,41471000,1577750400,4,87542000,0.37252998,9.0,1.3,2,1.2786148,,0.24051,0.24051,,buy,2.4,0.0064999997,0.077360004,0.005,5.947,,Financial Services,9.0,27971200,0.014099999,399869,1534291200,320754,0.0147,6.22,30.0,25.5,28.0,28.25,,,70203000,2.434,1251859968,172428992,1.429,,
FFIN,0.3435955,0.12913334,,,1.0,1.41646,,7.0,14.672,,8.0,59.2,,1536883200,,0.287,0.332,,0.0,,12.1,4172477184,USD,,64035207,2.34,25.299147,,1300.0,,,0.0,321174000,0.046240002,0.69684,Banks - Regional - US,,,1514678400,1401753600,2/1,,1,86400,,,1530316800,137668992,1577750400,6,181739008,0.47766998,6.0,2.73,2,4.0348964,,0.39922002,0.39922002,,hold,3.2,0.018819999,0.147,0.142,5.157,,Financial Services,4.0,67669696,0.1062,7186649,1534291200,6735335,0.1303,38.66,57.0,47.0,51.67,50.5,,,287624000,4.281,456935008,344846016,2.041,,
FFIV,0.52848125,0.12913334,,,1.0,0.540865,,2.0,20.816,,9.0,169.19,1.556,1536883200,,0.309,0.257,650211008,0.30431,15.417,4.692,10024574976,USD,,60686955,10.43,16.221476,634941632,4378.0,,,0.83218,1736556000,0.00233,1.00843,Software - Infrastructure,,,1506729600,1187654400,2/1,,1,86400,,,1530316800,456551008,1569801600,14,769827968,0.28052,5.0,2.13,2,8.127883,,0.21367,0.21367,1.464,hold,2.8,0.15045999,0.36958998,0.047,34.509,,Technology,5.0,60818300,0.0733,4458648,1534291200,4821185,0.080699995,9.4,217.0,110.0,174.29,179.0,,,1084499968,17.832,0,2136696064,7.298,,
FFKT,0.32171893,0.12913334,,,2.0,0.570331,,5.0,26.312,,9.0,56.9,,1532995200,,0.303,0.305,,0.0,,5.071,405153376,USD,,6889931,2.96,,,425.0,,,0.0,76924000,0.03262,0.50042,Banks - Regional - US,,,1514678400,899337600,2/1,,1,86400,,,1530316800,15365000,1577750400,1,29159000,0.36947,7.0,,2,2.1625113,,0.19229001,0.19229001,,hold,3.0,0.00936,0.07864,0.065,10.63,,Financial Services,7.0,7521430,0.022,165279,1530230400,170533,0.0227,11.79,57.0,57.0,57.0,57.0,,,93246000,12.397,70430000,79904000,2.044,,
FFNW,-0.09326428,0.12913334,,,1.0,0.02825,,2.0,14.852,,8.0,15.66,,1536883200,,0.668,0.661,,0.0,,7.427,358179040,USD,,7027406,1.18,13.271187,,149.0,,,0.0,40230000,0.24041,0.46356,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,14194000,1577750400,4,18186000,0.42035,6.0,1.04,2,1.0544034,,0.29467,0.29467,,hold,3.0,0.01233,0.096,0.162,4.71,,Financial Services,9.0,10352500,0.0223,242999,1534291200,270346,0.0274,16.61,20.0,18.0,19.25,19.5,,,25439000,2.477,224000000,48227000,1.37,,
FFWM,-0.15380436,0.12913334,,,1.0,0.925655,,7.0,11.667,,5.0,15.61,,1536883200,,-0.571,-0.465,,0.0,,6.796,1098552704,USD,,38477134,1.34,11.649253,,461.0,,,0.0,149575000,0.16381,0.56235003,Banks - Regional - US,,,1514678400,1484784000,2/1,,1,86400,,,1530316800,25975000,1577750400,5,31749000,0.32828,3.0,2.5,2,1.3379618,,0.16069001,0.16069001,,buy,2.2,0.00526,0.06222,0.117,4.285,,Financial Services,1.0,44397000,0.0242,1074699,1534291200,678229,0.0279,5.32,22.0,16.0,18.8,19.0,,,370390016,8.343,791000000,161650000,0.675,,
FGBI,0.0093925,0.12913334,,,2.0,0.846885,,5.0,16.032,,4.0,24.54,,1536883200,,0.503,0.568,,0.0,,3.81,234092144,USD,,4921714,2.16,11.361111,,327.0,,,0.0,57671000,0.38564,0.14039,Banks - Regional - US,,,1514678400,1512604800,11/10,,1,86400,,,1530316800,13766000,1577750400,1,22834000,0.34905997,3.0,,2,1.5306888,,0.22408001,0.22408001,,hold,3.0,0.00798,0.09781,0.221,6.974,,Financial Services,2.0,8807180,0.0091,80233,1534291200,85245,0.018099999,19.45,28.0,28.0,28.0,28.0,,,27804000,3.157,46913000,61434000,1.563,,
FGEN,-0.054903746,0.12913334,,,2.0,2.89866,,5.0,5.886,,8.0,49.75,7.952,1536883200,22.233,,,-121382000,-0.85580003,-33.223,28.433,4032698368,USD,,75561885,-1.31,-37.9771,-52260624,423.0,,,-0.49411,125668000,0.11111,0.67208,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-128498000,1577750400,5,-86547000,-0.89888,7.0,,2,8.452259,,-0.90597,-0.90597,7.918,buy,1.8,-0.11282,-0.33631,0.452,1.746,,Healthcare,8.0,84333400,0.0337,2843377,1534291200,3354908,0.0364,9.27,82.0,55.0,71.4,74.0,,,671897024,7.967,114454000,141834000,-1.582,,
FHB,-0.09848231,0.12913334,,,1.0,0.472,,10.0,17.997,,2.0,26.27,,1536883200,,0.226,0.214,,0.0,,4.06,2964780544,USD,,111202041,2.18,12.050459,,2189.0,,,0.0,715909000,0.00149,0.50898,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,207058000,1577750400,10,290924000,0.53231,7.0,1.37,2,1.4596878,,0.28357,0.28357,,buy,2.4,0.010140001,0.08262999,0.044,5.247,,Financial Services,4.0,134874000,0.0150999995,2034988,1534291200,1847442,0.038399998,1.49,35.0,29.0,31.7,32.0,,,949184000,6.946,231460992,730195008,1.488,,
FIBK,0.19765627,0.12913334,,,1.0,1.041365,,7.0,25.692,,3.0,45.9,,1536883200,,0.644,0.913,,0.0,,4.812,2605650944,USD,,34087335,3.26,14.079755,,2207.0,,,0.0,480543000,0.01885,0.83052003,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,139920992,1577750400,7,163883008,0.41831002,9.0,2.01,2,1.7865485,,0.25837,0.25837,,buy,2.0,0.01143,0.097720005,0.214,9.587,,Financial Services,10.0,38038300,0.0075,456494,1534291200,1581603,0.0139999995,2.25,51.0,47.0,48.71,48.0,,,723800000,12.752,749699968,541542976,2.457,,
FISI,0.026554704,0.12913334,,,2.0,0.839553,,2.0,23.408,,1.0,30.43,,1536883200,,0.85,0.948,,0.0,,6.43,921273984,USD,,15076431,2.66,11.439849,,700.0,,,0.0,132784000,0.04257,0.70857,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,39333000,1577750400,5,53978000,0.37091,2.0,1.5,2,1.2999829,,0.28475,0.28475,,buy,2.4,0.010089999,0.11107001,0.217,9.121,,Financial Services,5.0,15924200,0.0043,68530,1534291200,65434,0.0045,1.18,38.0,33.0,35.8,36.0,,,90400000,5.725,512119008,143268000,2.502,,
FISV,0.27011096,0.12913334,,,1.0,0.916455,,2.0,7.018,,6.0,77.01,1.09,1536883200,168.631,0.176,0.136,1848999936,0.32012,20.064,6.423,37099171840,USD,,403922875,3.52,21.877842,994000000,24000.0,,,0.4768,2672000000,0.00312,0.90786004,Business Services,,,1514678400,1521504000,2/1,,1,86400,,,1530316800,1438000000,1577750400,15,1467000064,0.26524,1.0,2.14,2,10.973212,,0.25139,0.25139,0.773,buy,2.5,0.096219994,0.54875,0.025,13.938,,Industrials,1.0,404927008,0.0124,5007645,1534291200,5098612,0.0162,3.09,89.0,67.0,79.6,79.0,,,348000000,0.859,4806000128,5776000000,3.427,,
FITB,0.011012435,0.12913334,,,2.0,1.313372,,8.0,21.973,,1.0,27.96,,1536883200,,0.778,0.597,,0.0,,4.684,34509963264,USD,,666896264,2.72,10.279411,,18163.0,,,0.0,6602000000,0.00154,0.86393,Banks - Regional - US,,,1514678400,963792000,3/2,,1,86400,,,1530316800,2705999872,1577750400,23,2144999936,0.47204,7.0,1.89,2,1.2724707,,0.38165,0.38165,,hold,2.8,0.019960001,0.172,0.213,10.536,,Financial Services,9.0,666339968,0.027999999,18641864,1534291200,19230580,0.0304,4.28,37.0,28.0,32.74,32.0,,,3276999936,4.905,17539999744,7368000000,3.799,,
FIVE,1.2013092,0.12913334,,,1.0,-0.088761,,5.0,9.116,,6.0,115.04,2.979,1536883200,,0.499,0.491,210564992,0.14976,29.864,4.472,6288226816,USD,,54471351,3.1,37.10968,85677504,2700.0,,,0.36279,463413000,0.02229,1.03999,Specialty Retail,,,1517616000,,,,1,86400,,,1533340800,124123000,1580688000,16,180668000,0.12335,5.0,1.76,2,12.61957,,0.08828,0.08828,1.433,buy,2.1,0.16253,0.28388,0.227,25.337,,Consumer Cyclical,6.0,55726900,0.0425,2366506,1534291200,3267084,0.0498,2.17,153.0,103.0,133.56,131.5,,,264696992,4.75,0,1406062976,2.226,,
FIVN,0.56130576,0.12913334,,,2.0,0.525804,,9.0,2.051,,8.0,37.47,6.955,1536883200,172.34,,,10778000,0.04779,214.479,10.251,2311655680,USD,,55798832,0.54,69.388885,19369876,905.0,,,0.59037,117121000,0.03574,0.96796,Software - Infrastructure,,,1514678400,,,,1,86400,,,1530316800,-2356000,1577750400,11,24571000,0.00913,8.0,1.0,2,18.269136,,-0.01045,-0.01045,6.608,buy,2.4,0.0054,-0.031070001,0.281,3.986,,Technology,8.0,58304800,0.0584,3406709,1534291200,3050715,0.060599998,5.62,50.0,25.0,40.45,42.0,,,274302016,4.705,205956992,225508992,-0.042,,
FIZZ,-0.05492747,0.12913334,,,1.0,1.590826,,10.0,8.222,,9.0,100.73,3.429,1536883200,,0.268,0.276,223062000,0.22118,21.1,4.667,4706598400,USD,,11703502,4.23,23.81324,31400876,1500.0,,,0.39894,391135000,0.74939,0.24441999,Beverages - Soft Drinks,,,1524873600,1180569600,120/100,,1,86400,,,1532736000,160332000,1588032000,4,170459008,0.20764999,9.0,1.06,2,12.251277,,0.15898,0.15898,2.793,hold,3.3,0.28058,0.54179,0.126,21.638,,Consumer Defensive,6.0,46625600,0.0538,2506802,1534291200,2407467,0.2142,12.52,150.0,45.0,107.25,117.0,,,243042000,5.213,0,1008492032,3.41,,
FLDM,0.57442355,0.12913334,,,2.0,4.053341,,2.0,0.89,,10.0,7.22,2.053,1536883200,478.736,,,-40418000,-0.38801,-10.48,4.066,423589216,USD,,25930566,-1.22,-5.9180326,-4281000,505.0,,,0.23042999,21156000,0.01232,0.93341005,Diagnostics & Research,,,1514678400,,,,1,86400,,,1530316800,-55889000,1577750400,3,-27819000,-0.47763002,9.0,0.65,2,8.112359,,-0.53653,-0.53653,1.563,hold,3.0,-0.11564,-1.90196,0.105,2.756,,Healthcare,7.0,39163500,0.11,4307595,1534291200,4046595,0.2782,26.56,9.0,6.7,7.65,7.25,,,40420000,1.032,166758000,104168000,-1.479,,
FLEX,-0.29976982,0.12913334,,,10.0,0.999812,,2.0,5.837,,1.0,11.81,1.242,1536883200,93.911,-0.047,-0.07,1061236992,0.04104,7.804,0.32,8282257408,USD,,495250267,1.52,7.7697372,-155024128,200000.0,,,0.06318,1662727000,0.009380001,0.97196,Contract Manufacturers,,,1522454400,971740800,2/1,,1,86400,,,1530230400,419859008,1585612800,11,777545984,0.020299999,3.0,0.54,2,2.0232997,,0.016239999,0.016239999,0.61,buy,1.8,0.02401,0.14187,0.069,48.827,,Technology,4.0,532761984,0.0113,6020734,1534291200,6870491,0.0127,1.46,20.0,14.0,17.82,18.0,,,1254638976,2.355,2919992064,25856815104,0.79,,
FLGT,-0.12731487,0.12913334,,,,0.405,,,2.926,,,3.9,12.826,1536883200,,,,-4757000,-0.25253,-9.06,2.288,43096752,USD,,7507644,0.0,Infinity,-7067250,98.0,,,0.46228,,0.69583,0.082959995,Diagnostics & Research,,,1514678400,,,,1,86400,,,1530316800,-5676000,1577750400,2,-2089000,-0.35812,,-0.95,2,1.3328776,,-0.30132,-0.30132,12.057,buy,2.5,-0.07374,-0.104820006,0.164,1.056,,Healthcare,,18019500,0.0041,73244,1534291200,94095,0.0137,8.62,5.1,5.0,5.05,5.05,,,30603000,1.698,0,18837000,-0.321,,
FLIC,-0.30288464,0.12913334,,,1.0,0.437352,,2.0,14.761,,3.0,21.51,,1536883200,,0.081,0.129,,0.0,,11.306,1161387904,USD,,24313537,1.65,13.036364,,333.0,,,0.0,98531000,0.085559994,0.56909,Banks - Regional - US,,,1514678400,1480377600,3/2,,1,86400,,,1530316800,38214000,1577750400,2,53548000,0.44237,4.0,1.85,2,1.4572184,,0.37319002,0.37319002,,hold,3.0,0.00959,0.10882,0.102,4.141,,Financial Services,9.0,25420900,0.0085,215408,1534291200,193807,0.009,3.94,24.0,23.5,23.75,23.75,,,67186000,2.643,670840000,102721000,1.523,,
FLIR,0.3671509,0.12913334,,,2.0,0.588177,,8.0,13.007,,10.0,56.29,4.068,1536883200,23.469,0.378,0.392,411851008,0.2224,19.969,4.441,8224327680,USD,,136847787,2.4,23.454166,260484368,3500.0,,,0.49205002,858776000,0.00931,0.9633,Scientific & Technical Instruments,,,1514678400,1197331200,2/1,,1,86400,,,1530316800,123997000,1577750400,8,356342016,0.18511,10.0,1.2,2,4.3276696,,0.06696,0.06696,2.458,buy,2.1,0.07922,0.06935,0.043,13.398,,Technology,5.0,138020000,0.0188,2599612,1534291200,2617551,0.021,3.93,70.0,56.0,63.63,64.0,,,472641984,3.424,421316000,1851821056,0.885,,
FLKS,-0.83630955,0.12913334,,,,2.895362,,,0.742,,,0.552,4.457,1536883200,,,,-34611472,0.0,0.2,-6.164,-6906368,USD,,10339976,-0.27,-2.0444443,-18668588,20.0,,,0.51273996,767969,0.24659,0.33757,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-34635744,1577750400,1,-31474574,-31.13655,,,3,0.7439353,,0.0,0.0,4.159,hold,3.0,-0.65245,-1.19609,-0.268,0.063,,Healthcare,,18069500,0.011,198944,1534291200,84313,0.0234,0.64,20.0,20.0,20.0,20.0,,,15756971,0.872,0,1120513,-1.952,,
FLL,0.0,0.12913334,,,,0.075753,,,2.189,,,2.7,1.432,1536883200,170.362,,,14122000,0.08789,11.147,0.98,157411216,USD,,24073050,0.06,45.0,-1279625,1349.0,,,0.40923,,0.11408,0.46306,Resorts & Casinos,,,1514678400,,,,1,86400,,,1530316800,-7848000,1577750400,4,5491000,0.03453,,-1.09,2,1.23344,,-0.048839998,-0.048839998,1.14,buy,2.0,0.01943,-0.13821,0.028,6.699,,Consumer Cyclical,,26932200,0.001,26393,1534291200,20600,0.0011,0.72,4.5,3.25,3.75,3.63,,,22726000,0.844,100418000,160684000,-0.348,,
FLNT,Infinity,0.12913334,,,5.0,0.695387,,8.0,2.594,,10.0,2.38,1.816,1536883200,32.524,,,7886000,0.03385,29.597,1.002,233400208,USD,,33354809,0.2,11.900001,9932125,209.0,,,0.36306,72861000,0.58327997,0.10529,Marketing Services,,,1514678400,,,,1,86400,,,1530316800,-38011000,1577750400,3,4214000,-0.02806,9.0,1.18,2,0.9175019,,-0.18933001,-0.18933001,1.749,buy,1.7,-0.01368,-0.18618,0.116,3.631,,Consumer Cyclical,4.0,75289600,0.033099998,2491964,1534291200,2730346,0.0588,9.81,7.0,4.0,5.13,4.4,,,10068000,0.134,63526000,232967008,-0.69,,
FLWS,0.1438775,0.12913334,,,2.0,0.31166,,7.0,4.872,,8.0,11.04,2.188,1536883200,32.496,,,74743000,0.06489,9.043,0.587,675929728,USD,,24114542,0.52,21.23077,6631875,4785.0,,,0.42453,489025000,0.30792,0.61109,Specialty Retail,,,1530403200,,,,1,86400,,,1530403200,40791000,1593561600,5,58341000,0.0367,10.0,2.1,2,2.2660098,,0.03541,0.03541,1.283,hold,2.7,0.04704,0.13662,-0.04,17.813,,Consumer Cyclical,10.0,36048500,0.0128,825346,1534291200,953157,0.0311,4.0,17.0,12.5,14.4,13.5,,,147240000,2.28,102330000,1151921024,0.61,,
FLXN,-0.27096272,0.12913334,,,2.0,0.596807,,7.0,4.907,,9.0,18.47,12.898,1536883200,85.796,,,-157082000,0.0,-3.324,82.267,522063712,USD,,31357432,-3.17,-5.826498,-87818624,268.0,,,0.42515,351000,0.01329,1.14502,Drug Manufacturers - Specialty & Generic,,,1514678400,,,,1,86400,,,1530316800,-170160992,1577750400,8,-147618000,-25.09171,8.0,,2,3.7640104,,0.0,0.0,12.69,buy,1.7,-0.27,-0.87512,,0.176,,Healthcare,8.0,37815600,0.2991,11309860,1534291200,10616375,0.38529998,23.86,44.0,30.0,38.38,38.5,,,340463008,9.003,159156992,6346000,-4.73,,
FMAO,0.07408309,0.12913334,,,2.0,0.249863,,3.0,14.997,,6.0,44.0,,1536883200,,0.273,0.276,,0.0,,8.506,415856896,USD,,8771913,1.94,22.680412,,276.0,,,0.0,46634000,0.04483,0.1599,Banks - Regional - US,,,1514678400,1505952000,2/1,,1,86400,,,1530316800,14395000,1577750400,1,19463000,0.40424,4.0,,2,2.9339201,,0.29739,0.29739,,hold,3.0,0.01339,0.10817,0.092,5.331,,Financial Services,4.0,9263910,0.03,278372,1534291200,286303,0.0315,40.7,30.0,30.0,30.0,30.0,,,36583000,3.988,28898000,48889000,1.57,,
FMBH,-0.03007704,0.12913334,,,2.0,0.237407,,8.0,26.91,,9.0,38.58,,1536883200,,0.096,0.224,,0.0,,6.426,773561984,USD,,11749713,3.16,12.208861,,711.0,,,0.0,115436000,0.26068002,0.31,Banks - Regional - US,,,1514678400,1183334400,3/2,,1,86400,,,1530316800,30647000,1577750400,4,39715000,0.39799,8.0,1.57,2,1.4336679,,0.2546,0.2546,,buy,1.8,0.00989,0.08606,0.128,9.296,,Financial Services,6.0,15294900,0.0066000004,100475,1534291200,107343,0.0113,5.15,47.0,43.0,45.5,46.0,,,88505000,5.788,275536992,120373000,2.363,,
FMBI,0.15730822,0.12913334,,,1.0,1.007302,,5.0,18.277,,1.0,26.62,,1536883200,,-0.155,-0.153,,0.0,,6.06,3581164032,USD,,101551647,2.04,13.04902,,2152.0,,,0.0,603863000,0.01268,0.84858,Banks - Regional - US,,,1514678400,1008547200,5/4,,1,86400,,,1530316800,102795000,1577750400,9,309356000,0.35368,2.0,2.31,2,1.4564754,,0.17546,0.17546,,buy,2.4,0.0072000003,0.05574,-0.01,5.799,,Financial Services,4.0,103159000,0.020399999,2106349,1534291200,1930119,0.0238,7.06,31.0,27.0,29.11,29.0,,,409347008,3.972,1224536960,590979008,1.001,,
FMNB,-0.020779192,0.12913334,,,5.0,0.557635,,3.0,8.954,,2.0,15.06,,1536883200,,0.388,0.414,,0.0,,6.804,665446528,USD,,25156002,1.26,11.952381,,445.0,,,0.0,94347000,0.08984,0.36713,Banks - Regional - US,,,1514678400,1099958400,102/100,,1,86400,,,1530316800,27017000,1577750400,3,32604000,0.40004003,4.0,,2,1.6819298,,0.27625,0.27625,,hold,2.7,0.0125,0.11395001,0.07,3.528,,Financial Services,8.0,27640900,0.0034,93341,1534291200,77156,0.0037,4.29,18.0,16.5,17.5,18.0,,,76623000,2.772,323585984,97800000,0.97,,
FNHC,0.55022395,0.12913334,,,1.0,1.126347,,2.0,16.889,,3.0,23.12,1.214,1536883200,20.627,1.3,1.208,24882000,0.06392,10.695,0.684,266122976,USD,,7596132,2.79,8.286738,-123498496,419.0,,,0.15459,43759000,0.22525999,0.67595,Insurance - Property & Casualty,,,1514678400,1094601600,3/2,,1,86400,,,1530316800,17855000,1577750400,2,-2856000,0.05988,2.0,0.5,2,1.3689384,,0.04587,0.04587,0.37,buy,2.3,0.016390001,0.06723,-0.025,30.149,,Financial Services,3.0,12731900,0.0154,196299,1534291200,99988,0.0167,3.14,28.0,27.0,27.5,27.5,,,83924000,6.592,44353000,389268000,1.367,,
FNJN,1.2747748,0.12913334,,,,-1.447489,,,2.38,,,5.0,4.928,1536883200,,,,68551000,0.64836997,0.884,0.573,60581576,USD,,16300181,1.09,4.587156,42599624,10.0,,,0.84297997,44476000,0.10286,0.64045,Software - Application,,,1514678400,1377129600,1/12,,1,86400,,,1530316800,44066000,1577750400,2,48791000,0.6333,,,2,2.1008403,,0.43458998,0.43458998,4.872,buy,2.0,0.65865,0.91484,6.492,3.836,,Technology,,27244200,0.0099,269579,1534291200,290123,0.0134000005,0.91,5.0,5.0,5.0,5.0,,,65014000,2.386,0,105728000,1.511,,
FNKO,Infinity,0.12913334,,,2.0,,,9.0,5.743,,8.0,17.8,1.551,1536883200,93.285,,,91456000,0.15548,9.055,1.408,828126784,USD,,9374035,0.93,19.139784,4990125,699.0,,,0.39071,201887000,0.20408002,0.77418,Leisure,,,1514678400,,,,1,86400,,,1530316800,12522000,1577750400,7,30228000,0.09325,8.0,16.71,2,3.0994253,,0.02585,0.02585,0.879,buy,1.9,0.058140002,0.08959,0.324,25.175,,Consumer Cyclical,6.0,23544600,0.0274,1325128,1534291200,978179,0.1274,1.12,24.0,10.5,21.07,23.0,,,10892000,0.463,248456992,588220032,0.536,,
FNSR,-0.21947938,0.12913334,,,1.0,0.915981,,2.0,13.686,,10.0,16.5,3.646,1536883200,46.678,,,84674000,0.06554,20.305,1.331,1719326848,USD,,116259629,1.51,10.927153,-59736124,13000.0,,,0.25575,364973000,0.009190001,1.02254,Communication Equipment,,,1524960000,1254096000,1/8,,1,86400,,,1532822400,-86634000,1588118400,11,185740992,-0.01716,8.0,1.22,2,1.2056116,,-0.06705,-0.06705,2.87,buy,2.5,-0.00533,-0.0539,-0.072,11.265,,Technology,5.0,117211000,0.1376,16123002,1534291200,17185717,0.183,5.11,26.0,17.0,22.14,23.0,,,1158870016,9.887,748465984,1292013056,-0.755,,
FOLD,-0.098947346,0.12913334,,,2.0,1.108867,,4.0,2.972,,4.0,11.93,10.88,1536883200,30.155,,,-206744992,0.0,-10.508,34.154,2172460544,USD,,156749300,-0.83,-14.373495,-188348368,325.0,,,0.84043,30694000,0.00667,1.20172,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-292624000,1577750400,6,-230244000,-3.3116,5.0,-0.06,2,4.014132,,0.0,0.0,10.461,buy,1.9,-0.14919,-0.70615,1.977,0.368,,Healthcare,7.0,189135008,0.1393,26349485,1534291200,25730920,0.1409,12.81,31.0,15.0,20.0,19.5,,,538952000,2.85,169440000,63608000,-1.691,,
